epochs,test loss,train loss,test acc,train acc
1.0,1.8199920654296875,1.8196351528167725,0.7279411764705882,0.7293290043290044
2.0,1.6651251316070557,1.6593083143234253,0.82093837535014,0.8261904761904761
3.0,1.582271695137024,1.5736618041992188,0.9044117647058824,0.9133838383838384
4.0,1.539958119392395,1.5304811000823975,0.927170868347339,0.9379148629148629
5.0,1.5258677005767822,1.515229344367981,0.9390056022408964,0.9502886002886003
